u1,u2,u3,u4,u5,u6,u7
0.37975275,0.6561894,0.75144186,0.35915417,0.71010137,0.43820321,0.41935349
0.36450553,0.6522034,0.75580618,0.35872262,0.70177567,0.43091404,0.39924394
0.3242779,0.65480963,0.74860418,0.3582908,0.68171513,0.37673975,0.3527816
0.2840509,0.66023437,0.75655397,0.35785897,0.62468245,0.35768743,0.33944292
0.24382327,0.68873932,0.82007858,0.35742715,0.57539588,0.27566468,0.26023876
0.20359563,0.69402254,0.82175371,0.3569956,0.48967994,0.22982959,0.18778118
0.46506698,0.66884909,0.76324529,0.37179945,0.74813674,0.4860836,0.45328078
0.44919458,0.68525304,0.79809313,0.37183454,0.72868338,0.5022628,0.47569184
0.43332282,0.66514022,0.81195806,0.37186935,0.74135921,0.47803077,0.46674963
0.41745042,0.67660441,0.88242952,0.37190416,0.70888701,0.47490102,0.44652726
0.40083455,0.71584975,0.88118947,0.37193897,0.68840724,0.46761967,0.44170381
0.38248306,0.6935862,0.89525353,0.37197406,0.70840469,0.45195531,0.40392506
0.34577944,0.74331839,0.95543708,0.37204368,0.66337888,0.40701688,0.37945548
0.32742796,0.710568,0.9510931,0.37207849,0.69059019,0.42513966,0.3824825
0.30907647,0.71594557,0.95277782,0.37211358,0.6827087,0.44309031,0.43445909
0.29492442,0.69297297,0.95243712,0.37214839,0.67528719,0.47124705,0.45392298
0.30742862,0.68184046,0.95169892,0.3721832,0.67923779,0.50097961,0.47628544
0.31993218,0.71049429,0.95427301,0.37221829,0.68796171,0.47012034,0.43859348
0.33243638,0.71481345,0.95062923,0.3722531,0.71512833,0.48567047,0.45771023
0.34494057,0.69667595,0.94551865,0.37228791,0.71310966,0.48752484,0.45656989
0.35744477,0.69599196,0.96561143,0.37232272,0.70681577,0.48444987,0.45543128
0.29648069,0.70378855,0.94602971,0.37235781,0.70056,0.47592914,0.45429268
0.30162457,0.69484067,0.95263126,0.37239262,0.69523602,0.49291896,0.45315234
0.30676909,0.70293061,0.94942103,0.37242743,0.68991072,0.45731656,0.43149282
0.31191362,0.68698512,0.95434859,0.37246224,0.68458543,0.46613461,0.44275737
0.3170575,0.69837413,0.95284381,0.37249733,0.67926014,0.4559739,0.42592998
0.32115837,0.70953022,0.95102557,0.37253214,0.66934947,0.43690124,0.41083132
0.31863794,0.70648765,0.94557505,0.37256695,0.6639164,0.43248048,0.41452831
0.31611687,0.71298702,0.9567999,0.37260204,0.65137988,0.43339906,0.40221021
0.31359581,0.68876732,0.95161374,0.37263685,0.63587713,0.42352002,0.40758734
0.31107475,0.67857382,0.94648399,0.37267166,0.654538,0.39606904,0.37167965
0.30855432,0.70006051,0.95617528,0.37270647,0.64077004,0.3852057,0.37587305
0.30603325,0.70691514,0.94939916,0.37274156,0.62700208,0.37650815,0.35410071
0.30351219,0.71451862,0.94697125,0.37277637,0.61452864,0.40208754,0.36838533
0.30099113,0.72306849,0.95530318,0.37281118,0.60705457,0.42753235,0.37580188
0.29847006,0.71929623,0.94997621,0.37284599,0.5995805,0.42473749,0.37763997
0.29594963,0.70778487,0.94930439,0.37288108,0.59621605,0.43402188,0.37947631
0.29342857,0.69206197,0.94528193,0.37291589,0.59978289,0.44085567,0.38131439
0.29090751,0.69910529,0.95820071,0.3729507,0.60334973,0.43219254,0.38315248
0.28838644,0.69360979,0.95273984,0.37298551,0.61079752,0.44570208,0.41408398
0.28586538,0.66981169,0.94991022,0.3730206,0.60430124,0.45485188,0.4120029
0.28334495,0.6947537,0.95453813,0.37305541,0.59780496,0.431673,0.39557992
0.28082389,0.72446152,0.94991943,0.37309022,0.59130868,0.43091404,0.40414028
0.27830282,0.71594704,0.94967119,0.37312531,0.58481371,0.42575309,0.39318295
0.27578176,0.69423924,0.9582103,0.37316012,0.57831743,0.39589378,0.39593227
0.27326069,0.69113475,0.93099073,0.37319493,0.57275295,0.41125456,0.39041976
0.27074027,0.68618025,0.92234035,0.37322974,0.57079342,0.40900427,0.38490725
0.26919608,0.68886904,0.91639681,0.37326483,0.56883389,0.42656526,0.37939473
0.26990203,0.69215926,0.9271766,0.37329964,0.56687436,0.3886093,0.35276598
0.27060798,0.70632255,0.92778242,0.37333445,0.56491352,0.43284822,0.37390305
0.27131393,0.69382206,0.9339343,0.37336926,0.56275817,0.40746131,0.35552223
0.27201988,0.69047287,0.93307294,0.37340435,0.56027163,0.40109385,0.38905725
0.27272583,0.71646593,0.92401587,0.37343916,0.55778509,0.39054661,0.36156065
0.27343178,0.69928218,0.9167567,0.37347397,0.55529855,0.41216062,0.38620206
0.27413772,0.67062393,0.92719578,0.37350879,0.55281201,0.42731014,0.39054472
0.27484367,0.68352685,0.93311093,0.37354387,0.55032679,0.42790323,0.4014604
0.27554899,0.69674523,0.93665994,0.37357868,0.54784025,0.3919816,0.35184607
0.27625494,0.69044929,0.90470848,0.37361349,0.53495151,0.37288077,0.33944292
0.27696088,0.69781544,0.89214959,0.37364858,0.52054089,0.36116927,0.33861673
0.27766683,0.6993721,0.87266226,0.37368339,0.50612895,0.38357354,0.33914612
0.27837278,0.71481345,0.86929281,0.3737182,0.49171701,0.38730107,0.35119172
0.27907873,0.70087422,0.85200164,0.37375302,0.47889005,0.38590676,0.35269655
0.27978468,0.67681373,0.85624166,0.3737881,0.50523395,0.40964743,0.35565588
0.28049063,0.71009628,0.81688907,0.37382291,0.53157655,0.42507081,0.39146463
0.28097525,0.71307989,0.83279862,0.37385773,0.55791914,0.44752985,0.40806291
0.2800219,0.71401153,0.83204124,0.37389254,0.58426173,0.46998889,0.42516628
0.27906855,0.69986003,0.82697785,0.37392762,0.61060433,0.46103939,0.4229151
0.27811521,0.69759579,0.85442456,0.37396243,0.62627662,0.48580661,0.45721729
0.27716186,0.70953022,0.85945955,0.37399725,0.6328189,0.47386508,0.44073877
0.27620851,0.70174542,0.84905424,0.37403206,0.63936118,0.46448837,0.43554389
0.27525516,0.70572701,0.85313733,0.37406714,0.64590214,0.45810525,0.41643582
0.27430181,0.71439185,0.85349223,0.37410196,0.64016155,0.42819429,0.39810707
0.27334846,0.7009553,0.85185968,0.37413677,0.62929542,0.45820853,0.4065442
0.27239511,0.69197205,0.84999731,0.37417185,0.61842799,0.44526079,0.41070114
0.2714424,0.70514326,0.85315613,0.37420667,0.60756186,0.40718276,0.3794468
0.27048905,0.68618025,0.83863818,0.37424148,0.59669574,0.39522088,0.38320455
0.2695357,0.68300796,0.83180489,0.37427629,0.59070939,0.43339906,0.38696402
0.26858235,0.69007781,0.80348762,0.37431138,0.59295542,0.43339906,0.39072176
0.267629,0.68997757,0.80335487,0.37434619,0.59520145,0.43339906,0.39676539
0.26667566,0.72377754,0.78340406,0.374381,0.59744617,0.46212697,0.40874156
0.26572231,0.7055796,0.7806976,0.37415472,0.59969221,0.44337512,0.40660495
0.26476896,0.68835015,0.77562463,0.37392016,0.60193824,0.43004397,0.42260268
0.26381561,0.68835015,0.77867217,0.37368588,0.60418427,0.4236546,0.39512171
0.26286226,0.71260817,0.7792968,0.37345132,0.60642899,0.41726367,0.40175894
0.26190891,0.70519043,0.77723338,0.37321676,0.60867502,0.41090872,0.39251819
0.26095556,0.70139901,0.7721324,0.3729822,0.61092106,0.41021392,0.38884376
0.26000221,0.71736072,0.78076359,0.37274764,0.61316578,0.43339906,0.3851676
0.25904886,0.71536624,0.77366557,0.37251335,0.61538553,0.43339906,0.40366644
0.25809552,0.70283185,0.78194685,0.37227879,0.61750276,0.45944948,0.4202734
0.25714217,0.68481228,0.77765006,0.37204423,0.61962132,0.45775316,0.42955233
0.25618882,0.69139567,0.77630604,0.37180967,0.62173855,0.4363817,0.42128357
0.25523547,0.68339713,0.78099073,0.37157511,0.62385579,0.42147161,0.39353356
0.25428212,0.6954259,0.77726178,0.37134083,0.62319342,0.38937922,0.3470608
0.25332877,0.6954259,0.78069722,0.37110626,0.61178583,0.39471073,0.36027278
0.25085668,0.71413535,0.7721512,0.3708717,0.60037824,0.40004225,0.3674203
0.24666678,0.70032143,0.77579498,0.37063714,0.59306187,0.42104283,0.39514948
0.24247751,0.69195878,0.7775269,0.37040258,0.59264395,0.43073252,0.39896102
0.23828761,0.72384682,0.7749812,0.3701683,0.59222602,0.42729606,0.39484573
0.23409834,0.69243345,0.78378313,0.36993374,0.59180809,0.4317622,0.39484573
0.22990844,0.69715946,0.77818951,0.36969918,0.58158857,0.40453969,0.38306222
0.22571918,0.69118045,0.78271344,0.36946462,0.55484119,0.36332097,0.34378385
0.22152928,0.69995438,0.78677351,0.36923006,0.5280925,0.37903854,0.35248132
0.21734001,0.72741565,0.74460052,0.36899577,0.50134512,0.35179569,0.31198624
0.21315011,0.70852193,0.75399216,0.36876121,0.4947437,0.39911428,0.358216
0.20896084,0.69714324,0.75466129,0.36852665,0.50538246,0.43113938,0.36920978
0.20477094,0.72637198,0.74724865,0.36829209,0.51602122,0.43279658,0.40035824
0.20058168,0.69278428,0.7489257,0.3680578,0.52665998,0.45793625,0.40035824
0.19639177,0.68830298,0.75572139,0.36782324,0.56738823,0.46968217,0.43041149
0.2236414,0.69317345,0.75726377,0.36758868,0.57936488,0.49679827,0.43351315
0.25188189,0.71225733,0.76389831,0.36735412,0.58648411,0.49254808,0.43661307
0.24795847,0.71665462,0.74791318,0.36711956,0.59360202,0.49918783,0.43971472
0.24292588,0.70718343,0.7574652,0.36688528,0.60072125,0.49726617,0.44281464
0.2378933,0.67650122,0.76016935,0.36665072,0.60783917,0.48484422,0.44279729
0.23286071,0.69800117,0.75544668,0.36641616,0.60967385,0.47276497,0.43925303
0.22782812,0.68796098,0.75944075,0.36618159,0.61222478,0.49349796,0.44962197
0.22279617,0.69290811,0.74547146,0.36594703,0.62483358,0.48783156,0.44813449
0.21776358,0.7051521,0.75350335,0.36571275,0.60672732,0.46324429,0.43713898
0.21273099,0.71569792,0.74453414,0.36547819,0.5895752,0.45568283,0.44424311
0.15229605,0.69724201,0.75352522,0.36524363,0.57256764,0.46253697,0.40692778
0.14557936,0.70539091,0.7486038,0.36500907,0.55555877,0.46930974,0.43338297
0.15163907,0.70765515,0.75221919,0.36477451,0.53855121,0.44447835,0.41275271
0.15769942,0.69072052,0.75083757,0.36454022,0.50309175,0.41231241,0.36540518
0.23112509,0.71420022,0.65149058,0.36289857,0.5159082,0.48348591,0.43715634
0.24237893,0.71799901,0.64617167,0.36266401,0.56146758,0.49304258,0.44424311
0.25363277,0.68999379,0.6528346,0.36242945,0.5990088,0.49304258,0.44225576
0.26488725,0.69715946,0.65714061,0.36219517,0.62653815,0.51536704,0.46651011
0.2694562,0.72160764,0.75472728,0.36196061,0.62779325,0.51276779,0.46651011
0.27020158,0.7275041,0.74721297,0.36172605,0.62577326,0.48310095,0.42426546
0.27094633,0.71240769,0.74427861,0.36149149,0.65498221,0.51696008,0.46651011
0.27169171,0.72338837,0.75122278,0.3612572,0.66196345,0.49276873,0.45948235
0.27243709,0.70752543,0.7517841,0.36102264,0.67780265,0.53633006,0.49060304
0.27318183,0.69195878,0.7524939,0.36078808,0.68890927,0.50789791,0.48824079
0.27392721,0.69118045,0.75593893,0.36055352,0.69482466,0.51886296,0.48587853
0.27467196,0.70776128,0.74522514,0.36031896,0.70074005,0.52987653,0.48428865
0.27541734,0.71825845,0.75801156,0.36008467,0.70665543,0.51863293,0.47776598
0.27616208,0.71453042,0.75307133,0.35985011,0.71257082,0.51159726,0.48880835
0.27690746,0.69772846,0.75675233,0.35961555,0.71848621,0.529116,0.48611979
0.28288386,0.71732681,0.75039749,0.35938099,0.72440159,0.55504436,0.53790545
0.29023654,0.72602409,0.76770285,0.35914643,0.73031698,0.58683473,0.53583479
0.29758922,0.70023741,0.79406107,0.35891215,0.73623237,0.58580192,0.53376413
0.3049419,0.71692143,0.79965469,0.35867759,0.74214907,0.5623664,0.5316952
0.31229458,0.72238597,0.80335487,0.35844303,0.74806446,0.56759464,0.50739572
0.31964725,0.69200448,0.79904887,0.35820846,0.73801053,0.53765081,0.52264364
0.32699993,0.72745398,0.80778404,0.3579739,0.73790934,0.55864826,0.50775848
0.33435261,0.71846483,0.79791318,0.35773962,0.74562654,0.53280284,0.4910873
0.34170593,0.70330504,0.79675831,0.35750506,0.72702481,0.53838161,0.47587409
0.34905861,0.74083009,0.86671872,0.3572705,0.72774239,0.54931537,0.50839026
0.35641129,0.69047287,0.87865299,0.35703594,0.71636108,0.53031783,0.49729408
0.34118187,0.71616963,0.87960911,0.35680138,0.70273638,0.49801261,0.46060707
0.32040535,0.7139275,0.87075999,0.35656709,0.69604953,0.4756459,0.41838672
0.29962884,0.69047287,0.88331927,0.35633253,0.68936269,0.45576577,0.39852016
0.27885168,0.73339318,0.87725947,0.35609797,0.68267453,0.42343082,0.36161272
0.25807516,0.72763971,0.88137901,0.35586341,0.67598768,0.41299626,0.34986739
0.23729801,0.68930538,0.88263786,0.35567167,0.67116837,0.48624947,0.44069365
0.26298691,0.71764375,0.84172332,0.35583053,0.70538982,0.49088932,0.42792253
0.27635224,0.69480235,0.83043248,0.3559101,0.73109238,0.55220412,0.53127864
0.28971821,0.69894019,0.81163615,0.35598967,0.73203338,0.57815596,0.54846184
0.30130213,0.71250351,0.83748331,0.35606896,0.7226392,0.53635354,0.52553355
0.30130213,0.71481345,0.84745622,0.35614853,0.71324503,0.46719716,0.47470077
0.30130213,0.71958073,0.86918883,0.35622782,0.69879497,0.46388276,0.45107473
0.30130213,0.7108186,0.87346606,0.35630739,0.67239456,0.44855797,0.44663487
0.30130213,0.71960284,0.90044008,0.35638696,0.67533713,0.46008482,0.43560985
0.30130213,0.71474711,0.88620567,0.35646625,0.67827971,0.44962991,0.4433718
0.30130213,0.72224446,0.8728752,0.35654582,0.68122098,0.44899926,0.44282853
0.30130213,0.72102979,0.87987385,0.35662511,0.68460646,0.46959924,0.49068462
0.298112,0.70529657,0.87662756,0.35670468,0.69893691,0.50522041,0.48033825
0.28757556,0.67995507,0.87437499,0.35678425,0.68553825,0.4562634,0.44964453
0.27703911,0.68644265,0.88086795,0.35686354,0.66807728,0.44294321,0.43562373
0.26650267,0.63467913,0.87874776,0.35694311,0.65061631,0.4205186,0.41039566
